userId,movieId,rating,timestamp
1001,1258,3.0,964983414
1001,1265,4.0,964983599
1001,1270,5.0,964983705
1001,1275,5.0,964982290
1001,1278,5.0,964983414
1001,1282,5.0,964982703
1001,1291,5.0,964981909
1001,1298,5.0,964984086
1001,1348,4.0,964983393
1001,1377,3.0,964982653
1001,1396,3.0,964983017
1001,1408,3.0,964982310
1001,1445,3.0,964984112
1001,1473,4.0,964980875
1001,1500,4.0,964980985
1001,1517,5.0,964981107
1001,1552,4.0,964982620
1001,1573,5.0,964982290
1001,1580,3.0,964981125
1001,1587,5.0,964982346
1001,1617,5.0,964982951
1001,1620,4.0,964983056
1001,1625,5.0,964983504
1001,1644,3.0,964983536
1001,1676,3.0,964982620
1001,1732,5.0,964981125
1001,1777,4.0,964981230
1001,1793,4.0,964981404
1001,1804,5.0,964983034
1001,1805,4.0,964983056
1001,1920,4.0,964981780
1001,1927,5.0,964981497
1001,1954,5.0,964982176
1001,1967,4.0,964981710
1001,2000,4.0,964982211
1001,2005,5.0,964981710
1001,2012,4.0,964984176
1001,2018,5.0,964980523
1001,2028,4.0,964981888
1001,2033,5.0,964982903
1001,2046,4.0,964982563
1001,2048,5.0,964982791
1001,2054,4.0,964981747
1001,2058,5.0,964982400
1001,2078,5.0,964982838
1001,2090,5.0,964982838
1001,2093,3.0,964981710
1001,2094,5.0,964982653
1001,2096,4.0,964982838
1001,2099,4.0,964982588
1001,2105,4.0,964981725
1001,2115,5.0,964982529
1001,2116,5.0,964982876
1001,2137,5.0,964982791
1001,2139,5.0,964982791
1001,2141,5.0,964982838
1001,2143,4.0,964981725
1001,2161,5.0,964981710
1001,2174,4.0,964981680
1001,2193,4.0,964981710
1001,2253,2.0,964981775
1001,2268,4.0,964982989
1001,2273,4.0,964982310
1001,2291,5.0,964983664
1001,2329,5.0,964983263
1001,2338,2.0,964983546
1001,2353,5.0,964983861
1001,2366,4.0,964982462
1001,2387,5.0,964983123
1001,2389,2.0,964983094
1001,2395,5.0,964981093
1001,2406,4.0,964982310
1001,2414,3.0,964982513
1001,2427,5.0,964982242
1001,2450,4.0,964982620
1001,2459,5.0,964983414
1001,2470,5.0,964982588
1001,2478,4.0,964984169
1001,2492,4.0,965719662
1001,2502,5.0,964981278
1001,2528,3.0,964982328
1001,2529,5.0,964982242
1001,2542,5.0,964981265
1001,2571,5.0,964981888
1001,2580,5.0,964983000
1001,2596,5.0,964981144
1001,2616,4.0,964983080
1001,2617,2.0,964982588
1001,2628,4.0,964980523
1001,2640,4.0,964982377
1001,2641,5.0,964982620
1001,2644,4.0,964983393
1001,2648,4.0,964983414
1001,2654,5.0,964983393
1001,2657,3.0,964983426
1001,2692,5.0,964981855
1001,2700,5.0,964980985
1001,2716,5.0,964983414
1001,2761,5.0,964982703
1001,2797,4.0,964981710
1001,2826,4.0,964980523
1001,2858,5.0,964980868
1001,2872,5.0,964981680
1001,2899,5.0,964982703
1001,2916,4.0,964982290
1001,2944,5.0,964981872
1001,2947,5.0,964982176
1001,2948,5.0,964982191
1001,2949,5.0,964981888
1001,2959,5.0,964983282
1001,2985,4.0,964983034
1001,2987,5.0,964982495
1001,2991,5.0,964982271
1001,2997,4.0,964980896
1001,2993,5.0,964982242
1001,3033,5.0,964983762
1001,3034,5.0,964982791
1001,3052,5.0,964981208
1001,3053,5.0,964984086
1001,3062,4.0,964981872
1001,3147,5.0,964983873
1001,3176,1.0,964983504
1001,3168,4.0,964982495 
1001,3243,3.0,964981093
1001,3247,3.0,964983108
1001,3253,5.0,964981107
1001,3273,5.0,964983536
1001,3386,5.0,964983484
1001,3439,4.0,964981799
1001,3440,4.0,964981799
1001,3441,5.0,964982328
1001,3448,5.0,964984054
1001,3450,5.0,964981144
1001,3479,4.0,964981725
1001,3489,4.0,964981775
1001,3527,4.0,964982271
1001,3578,5.0,964980668
1001,3617,4.0,964980683
1001,3639,4.0,964982271
1001,3671,5.0,964981589
1001,3702,5.0,964983737
1001,3703,5.0,964981909
1001,3729,5.0,964982363
1001,3740,4.0,964982417
1001,3744,4.0,964980694
1001,3793,5.0,964981855
1001,3809,4.0,964981220
1001,4006,4.0,964982903
1001,5060,5.0,964984002
1002,318,3.0,1445714835
1002,333,4.0,1445715029
1002,1704,4.5,1445715228
1002,3578,4.0,1445714885
1002,6874,4.0,1445714952
1002,8798,3.5,1445714960
1002,46970,4.0,1445715013
1002,48516,4.0,1445715064
1002,58559,4.5,1445715141
1002,60756,5.0,1445714980
1002,68157,4.5,1445715154
1002,71535,3.0,1445714974
1002,74458,4.0,1445714926
1002,77455,3.0,1445714941
1002,79132,4.0,1445714841
1002,80489,4.5,1445715340
1002,80906,5.0,1445715172
1002,86345,4.0,1445715166
1002,89774,5.0,1445715189
1002,91529,3.5,1445714891
1002,91658,2.5,1445714938
1002,99114,3.5,1445714874
1002,106782,5.0,1445714966
1002,109487,3.0,1445715145
1002,112552,4.0,1445714882
1002,114060,2.0,1445715276
1002,115713,3.5,1445714854
1002,122882,5.0,1445715272
1002,131724,5.0,1445714851
1003,31,0.5,1306463578
1003,527,0.5,1306464275
1003,647,0.5,1306463619
1003,688,0.5,1306464228
1003,720,0.5,1306463595
1003,849,5.0,1306463611
1003,914,0.5,1306463567
1003,1093,0.5,1306463627
1003,1124,0.5,1306464216
1003,1263,0.5,1306463569
1003,1272,0.5,1306463624
1003,1275,3.5,1306463323
1003,1302,0.5,1306464189
1003,1371,3.0,1306463561
1003,1587,4.5,1306464003
1003,2018,0.5,1306464175
1003,2080,0.5,1306463572
1003,2090,0.5,1306464261
1003,2105,2.0,1306463559
1003,2288,4.0,1306463631
1003,2424,0.5,1306464293
1003,2851,5.0,1306463925
1003,3024,4.5,1306464054
1003,3210,0.5,1306463638
1003,3703,5.0,1306463603
1003,3949,0.5,1306464245
1003,4518,5.0,1306463770
1003,5048,0.5,1306464284
1003,5181,5.0,1306463718
1003,5746,5.0,1306463708
1003,5764,4.5,1306464021
1003,5919,5.0,1306463825
1003,6238,0.5,1306464204
1003,6835,5.0,1306463670
1003,7899,4.5,1306464036
1003,7991,5.0,1306463684
1003,26409,4.5,1306463993
1003,70946,5.0,1306463815
1003,72378,0.5,1306464164
1004,21,3.0,986935199
1004,32,2.0,945173447
1004,45,3.0,986935047
1004,47,2.0,945173425
1004,52,3.0,964622786
1004,58,3.0,964538444
1004,106,4.0,986848784
1004,125,5.0,964622758
1004,126,1.0,986848920
1004,162,5.0,945078571
1004,171,3.0,945078428
1004,176,5.0,964622565
1004,190,2.0,945079259
1004,215,5.0,945079078
1004,222,1.0,945629040
1004,232,5.0,964622684
1004,235,2.0,945173513
1004,247,3.0,986848894
1004,260,5.0,945079259
1004,265,5.0,964538468
1004,296,1.0,945173350
1004,319,5.0,945079182
1004,342,5.0,964538500
1004,345,4.0,945629063
1004,348,4.0,964622786
1004,351,3.0,986934901
1004,357,3.0,964623306
1004,368,4.0,945078690
1004,417,2.0,945078467
1004,441,1.0,986934915
1004,450,2.0,986848828
1004,457,5.0,945079259
1004,475,5.0,945174290
1004,492,5.0,945079872
1004,509,1.0,945079106
1004,538,5.0,945078636
1004,539,1.0,964538832
1004,553,2.0,945079301
1004,588,4.0,945079670
1004,593,5.0,964539986
1004,595,3.0,986848609
1004,599,2.0,945078587
1004,608,5.0,964540008
1004,648,3.0,945079906
1004,708,4.0,986935230
1004,759,3.0,945078601
1004,800,4.0,945079106
1004,892,4.0,964622714
1004,898,5.0,964623347
1004,899,4.0,945079653
1004,902,4.0,945078446
1004,904,4.0,945079837
1004,908,5.0,945173902
1004,910,5.0,945173989
1004,912,5.0,945173902
1004,914,5.0,945079670
1004,919,5.0,945079521
1004,920,5.0,945173602
1004,930,5.0,964538571
1004,937,3.0,986849085
1004,1025,4.0,945079232
1004,1046,5.0,945173654
1004,1057,3.0,964540578
1004,1060,2.0,986934819
1004,1073,4.0,945079483
1004,1077,5.0,945173692
1004,1079,2.0,945078946
1004,1080,5.0,986934696
1004,1084,5.0,945079259
1004,1086,5.0,964539723
1004,1094,3.0,964538500
1004,1103,5.0,964539723
1004,1136,5.0,986934625
1004,1179,4.0,964539180
1004,1183,1.0,964778513
1004,1188,5.0,964538500
1004,1196,5.0,964538763
1004,1197,5.0,964538763
1004,1198,3.0,964538728
1004,1199,2.0,945078967
1004,1203,5.0,945174025
1004,1211,1.0,964539205
1004,1213,4.0,945079729
1004,1219,4.0,964539961
1004,1225,4.0,964539326
1004,1250,5.0,945174008
1004,1259,4.0,964538728
1004,1265,4.0,964622684
1004,1266,4.0,986849037
1004,1279,2.0,986934832
1004,1282,5.0,945079653
1004,1283,5.0,945078690
1004,1288,4.0,945079653
1004,1291,4.0,964538763
1004,1304,3.0,945078467
1004,1391,1.0,945173766
1004,1449,5.0,945079767
1004,1466,4.0,945173492
1004,1500,4.0,964622830
1004,1517,4.0,945079790
1004,1580,3.0,986935244
1004,1597,1.0,945079906
1004,1617,2.0,945079837
1004,1641,4.0,964622758
1004,1704,1.0,945629015
1004,1719,4.0,945079956
1004,1732,4.0,945079889
1004,1733,5.0,945079143
1004,1734,3.0,964539357
1004,1834,5.0,945174134
1004,1860,2.0,986849001
1004,1883,4.0,964622642
1004,1885,3.0,964622617
1004,1892,2.0,964539431
1004,1895,4.0,945629179
1004,1907,3.0,964540505
1004,1914,4.0,964622714
1004,1916,1.0,986934786
1004,1923,3.0,986934870
1004,1947,5.0,945079653
1004,1966,2.0,964622684
1004,1967,5.0,945078967
1004,1968,4.0,986934786
1004,2019,2.0,945078690
1004,2076,4.0,945079052
1004,2078,5.0,945079521
1004,2109,4.0,986935016
1004,2145,3.0,986935328
1004,2150,5.0,986934738
1004,2174,5.0,964539855
1004,2186,5.0,945174008
1004,2203,4.0,945079729
1004,2204,5.0,964540008
1004,2282,1.0,945629238
1004,2324,1.0,964622590
1004,2336,2.0,964538964
1004,2351,4.0,945078467
1004,2359,4.0,964622590
1004,2390,5.0,945079164
1004,2395,3.0,964623306
1004,2406,4.0,986935302
1004,2467,4.0,945079858
1004,2571,1.0,945173385
1004,2583,5.0,945078863
1004,2599,5.0,964622684
1004,2628,1.0,986848894
1004,2683,4.0,945079790
1004,2692,5.0,945079013
1004,2712,2.0,945078542
1004,2762,4.0,964539986
1004,2763,1.0,964778621
1004,2770,2.0,945173553
1004,2791,5.0,964539628
1004,2843,5.0,945078814
1004,2858,5.0,964539140
1004,2874,4.0,986935016
1004,2921,4.0,945078708
1004,2926,5.0,986934870
1004,2959,2.0,945078528
1004,2973,2.0,945078946
1004,2997,4.0,986848610
1004,3033,4.0,986936200
1004,3044,5.0,945079920
1004,3060,4.0,986934884
1004,3079,3.0,964778197
1004,3083,5.0,964622487
1004,3160,4.0,964539121
1004,3175,1.0,964538930
1004,3176,4.0,964539771
1004,3204,4.0,964539828
1004,3255,4.0,964623306
1004,3317,4.0,986934498
1004,3358,3.0,964622758
1004,3365,5.0,964538329
1004,3386,4.0,964539395
1004,3408,4.0,986849238
1004,3481,2.0,964538243
1004,3489,1.0,986848908
1004,3508,5.0,964538351
1004,3538,2.0,986849212
1004,3591,1.0,986935199
1004,3788,3.0,964539085
1004,3809,3.0,986936207
1004,3851,5.0,986849180
1004,3897,4.0,986934465
1004,3911,3.0,986849149
1004,3967,4.0,986849164
1004,3996,4.0,986849130
1004,4002,3.0,986934819
1004,4014,1.0,986849254
1004,4020,3.0,986848856
1004,4021,4.0,986849180
1004,4027,3.0,986849201
1004,4029,3.0,986849226
1004,4033,4.0,986849149
1004,4034,5.0,986848753
1004,4074,3.0,986848665
1004,4121,4.0,986934901
1004,4144,3.0,986848685
1004,4166,3.0,986848700
1004,4226,2.0,1007569424
1004,4239,5.0,986848685
1004,4246,4.0,1007574542
1004,4252,3.0,1007569465
1004,4260,2.0,1007569424
1004,4273,4.0,1007574470
1004,4308,1.0,1007569465
1004,4347,4.0,1007569586
1004,4381,3.0,1007574509
1004,4641,1.0,1007569586
1004,4741,3.0,1007574532
1004,4765,5.0,1007569445
1004,4881,3.0,1007569445
1004,4896,4.0,1007574532
1004,4902,4.0,1007569465
1004,4967,5.0,1007569424
1005,1,4.0,847434962
1005,21,4.0,847435238
1005,34,4.0,847434881
1005,36,4.0,847435292
1005,39,3.0,847434961
1005,50,4.0,847434881
1005,58,5.0,847435238
1005,110,4.0,847434880
1005,150,3.0,847434748
1005,153,3.0,847434802
1005,232,4.0,847435292
1005,247,5.0,847435337
1005,253,3.0,847435292
1005,261,4.0,847435238
1005,265,3.0,847435129
1005,266,1.0,847435311
1005,290,5.0,847435311
1005,296,5.0,847434748
1005,300,3.0,847435337
1005,316,2.0,847434832
1005,318,3.0,847434880
1005,344,3.0,847434802
1005,349,3.0,847434832
1005,357,2.0,847435238
1005,364,3.0,847434882
1005,367,4.0,847435129
1005,380,2.0,847434748
1005,410,3.0,847435292
1005,457,4.0,847434801
1005,474,4.0,847435337
1005,475,5.0,847435311
1005,515,3.0,847435129
1005,527,5.0,847434960
1005,531,4.0,847435258
1005,534,3.0,847435311
1005,588,4.0,847434801
1005,589,3.0,847435258
1005,590,5.0,847434747
1005,592,3.0,847434747
1005,594,5.0,847435238
1005,595,5.0,847434832
1005,596,5.0,847435292
1005,597,3.0,847434962
1005,608,3.0,847435258
1006,2,4.0,845553522
1006,3,5.0,845554296
1006,4,3.0,845554349
1006,5,5.0,845553938
1006,6,4.0,845553757
1006,7,4.0,845554264
1006,8,3.0,845555281
1006,10,3.0,845553253
1006,11,4.0,845553489
1006,13,3.0,845555588
1006,15,4.0,845554505
1006,16,4.0,845553819
1006,17,4.0,845553559
1006,19,2.0,845553382
1006,21,2.0,845553382
1006,22,5.0,845553875
1006,24,4.0,845554397
1006,25,3.0,845553695
1006,26,4.0,845555362
1006,27,3.0,845555402
1006,31,3.0,845553819
1006,32,4.0,845553426
1006,34,4.0,845553354
1006,36,5.0,845553726
1006,41,4.0,845554962
1006,43,4.0,845555607
1006,45,3.0,845553907
1006,46,4.0,845554551
1006,47,4.0,845553317
1006,50,1.0,845553381
1006,54,4.0,845555402
1006,60,4.0,845554263
1006,61,4.0,845555454
1006,62,4.0,845553660
1006,65,3.0,845555070
1006,66,3.0,845555151
1006,76,4.0,845555317
1006,79,3.0,845554907
1006,86,5.0,845556131
1006,87,3.0,845555300
1006,88,2.0,845555694
1006,89,4.0,845555124
1006,92,4.0,845555454
1006,93,4.0,845554584
1006,95,4.0,845553559
1006,100,3.0,845555151
1006,102,1.0,845555436
1006,104,4.0,845554349
1006,105,3.0,845553757
1006,110,5.0,845553283
1006,112,4.0,845553994
1006,113,3.0,845556257
1006,126,3.0,845555342
1006,135,3.0,845554987
1006,140,3.0,845555024
1006,141,4.0,845553586
1006,145,4.0,845553966
1006,146,4.0,845555607
1006,150,4.0,845553110
1006,151,4.0,845553586
1006,153,3.0,845553146
1006,158,4.0,845553660
1006,159,3.0,845555006
1006,160,5.0,845553457
1006,161,3.0,845553253
1006,163,3.0,845553907
1006,165,3.0,845553146
1006,168,5.0,845553695
1006,170,3.0,845554263
1006,171,3.0,845555402
1006,174,3.0,845554479
1006,177,3.0,845554931
1006,179,1.0,845555362
1006,180,2.0,845555006
1006,181,3.0,845553938
1006,185,3.0,845553283
1006,186,3.0,845553619
1006,189,3.0,845556241
1006,191,2.0,845554931
1006,195,4.0,845554455
1006,196,3.0,845553586
1006,201,3.0,845556290
1006,204,3.0,845553619
1006,205,3.0,845555477
1006,207,4.0,845554024
1006,208,3.0,845553253
1006,209,3.0,845556106
1006,210,4.0,845556310
1006,212,4.0,845556181
1006,216,4.0,845554099
1006,217,3.0,845555382
1006,218,2.0,845553994
1006,219,3.0,845556131
1006,222,4.0,845554024
1006,224,3.0,845553794
1006,225,4.0,845553381
1006,230,5.0,845553966
1006,231,3.0,845553174
1006,234,2.0,845554176
1006,236,4.0,845553559
1006,237,4.0,845553875
1006,239,3.0,845554987
1006,240,3.0,845555571
1006,243,3.0,845555588
1006,248,5.0,845554263
1006,250,4.0,845555588
1006,251,3.0,845556257
1006,252,4.0,845553619
1006,253,3.0,845553283
1006,254,3.0,845555655
1006,256,3.0,845553726
1006,257,5.0,845554176
1006,258,3.0,845555172
1006,261,4.0,845553695
1006,262,5.0,845554551
1006,265,3.0,845553726
1006,266,3.0,845553457
1006,267,3.0,845554376
1006,270,3.0,845555172
1006,271,4.0,845555249
1006,273,3.0,845553875
1006,274,4.0,845555151
1006,276,4.0,845553907
1006,277,5.0,845553844
1006,279,3.0,845555436
1006,281,4.0,845554320
1006,282,3.0,845553522
1006,288,2.0,845553283
1006,289,3.0,845554455
1006,291,3.0,845555571
1006,292,4.0,845553253
1006,293,3.0,845553660
1006,296,2.0,845553110
1006,302,3.0,845555436
1006,303,3.0,845554099
1006,304,4.0,845555546
1006,310,3.0,845556119
1006,312,1.0,845555151
1006,313,3.0,845555546
1006,314,5.0,845554603
1006,315,4.0,845553522
1006,316,5.0,845553174
1006,317,4.0,845553457
1006,318,5.0,845553200
1006,327,1.0,845554062
1006,329,4.0,845553200
1006,330,3.0,845555071
1006,332,3.0,845555046
1006,333,5.0,845553757
1006,336,3.0,845556223
1006,337,5.0,845553586
1006,339,4.0,845553253
1006,340,4.0,845555265
1006,342,3.0,845553938
1006,343,3.0,845555172
1006,344,3.0,845553146
1006,347,3.0,845555300
1006,348,3.0,845553938
1006,349,5.0,845553146
1006,350,5.0,845553489
1006,351,4.0,845554455
1006,352,3.0,845555382
1006,353,4.0,845553726
1006,354,4.0,845555402
1006,355,4.0,845553819
1006,356,5.0,845553200
1006,357,3.0,845553457
1006,358,3.0,845555265
1006,359,3.0,845556412
1006,360,3.0,845555094
1006,361,4.0,845554376
1006,362,3.0,845553994
1006,364,5.0,845553317
1006,366,3.0,845554962
1006,367,4.0,845553317
1006,368,5.0,845553726
1006,370,4.0,845553794
1006,371,3.0,845554141
1006,374,3.0,845554296
1006,377,5.0,845553317
1006,378,3.0,845554987
1006,380,4.0,845553110
1006,381,3.0,845553994
1006,382,3.0,845554397
1006,383,3.0,845554320
1006,405,3.0,845554603
1006,410,3.0,845553354
1006,412,3.0,845554505
1006,415,4.0,845554420
1006,416,3.0,845554962
1006,419,3.0,845554224
1006,426,3.0,845554551
1006,432,5.0,845553489
1006,434,4.0,845553200
1006,435,3.0,845553489
1006,437,3.0,845554505
1006,440,4.0,845553457
1006,445,3.0,845555124
1006,450,4.0,845555024
1006,454,4.0,845553283
1006,455,3.0,845554062
1006,457,5.0,845553174
1006,458,3.0,845555546
1006,460,3.0,845555281
1006,466,2.0,845553844
1006,468,4.0,845553907
1006,469,4.0,845555477
1006,472,3.0,845555632
1006,474,4.0,845553522
1006,475,4.0,845554099
1006,477,4.0,845554141
1006,480,5.0,845553200
1006,485,3.0,845553794
1006,489,3.0,845554505
1006,490,3.0,845554584
1006,491,4.0,845554141
1006,493,3.0,845555172
1006,494,3.0,845554176
1006,497,3.0,845553819
1006,500,5.0,845553354
1006,502,3.0,845554455
1006,505,3.0,845555317
1006,508,4.0,845553586
1006,509,3.0,845553522
1006,510,3.0,845555546
1006,515,4.0,845553794
1006,516,4.0,845554908
1006,520,3.0,845553844
1006,524,3.0,845554479
1006,527,3.0,845553426
1006,531,3.0,845554296
1006,532,3.0,845554224
1006,536,3.0,845556181
1006,537,3.0,845554551
1006,539,3.0,845553426
1006,540,3.0,845554099
1006,542,4.0,845554524
1006,543,3.0,845554099
1006,546,2.0,845554349
1006,548,3.0,845554908
1006,552,3.0,845553875
1006,553,5.0,845553559
1006,569,4.0,845555342
1006,575,3.0,845555070
1006,587,5.0,845553381
1006,588,5.0,845553146
1006,589,3.0,845553317
1006,590,5.0,845553109
1006,592,3.0,845553109
1006,593,4.0,845553174
1006,594,4.0,845553819
1006,595,5.0,845553174
1006,596,3.0,845554141
1006,597,4.0,845553354
1006,606,3.0,845555024
1006,608,3.0,845553844
1006,609,4.0,845555342
1006,616,5.0,845554062
1006,628,3.0,845555300
1006,631,4.0,845555265
1006,637,4.0,845555046
1006,640,1.0,845555362
1006,647,4.0,845555151
1006,662,3.0,845556147
1006,667,3.0,845555342
1006,694,3.0,845555694
1006,697,3.0,845556378
1006,700,4.0,845556147
1006,704,3.0,845555571
1006,708,4.0,845554376
1006,709,5.0,845555249
1006,710,3.0,845556223
1006,711,4.0,845555317
1006,719,2.0,845555694
1006,736,5.0,845553619
1006,747,3.0,845555046
1006,762,1.0,845555006
1006,765,3.0,845555632
1006,775,3.0,845556462
1006,780,5.0,845556915
1006,783,5.0,845554584
1006,795,3.0,845556506
1006,799,3.0,845555656
1006,801,3.0,845556194
1006,802,4.0,845554584
1006,818,3.0,845555514
1006,830,5.0,845556222
1006,835,4.0,845556194
1006,837,3.0,845556241
1006,838,4.0,845555514
1006,839,3.0,845556120
1006,842,3.0,845555675
1006,848,4.0,845556340
1006,852,4.0,845555694
1006,867,3.0,845556412
1006,880,3.0,845556181
1006,881,3.0,845556340
1006,888,3.0,845556448
1006,891,3.0,845556241
1006,979,3.0,845556808
1006,981,3.0,845556567
1006,986,4.0,845556475
1006,991,4.0,845556808
1006,996,4.0,845556323
1006,999,2.0,845556412
1006,1004,4.0,845556506
1006,1006,4.0,845556694
1006,1042,3.0,845556462
1006,1049,5.0,845556694
1006,1061,4.0,845556860
1006,1064,4.0,845556579
1006,1073,3.0,845555571
1006,1082,4.0,845556278
1006,1084,3.0,845555454
1007,1,4.5,1106635946
1007,50,4.5,1106635993
1007,58,3.0,1106635520
1007,150,4.5,1106635925
1007,165,4.0,1106635987
1007,260,5.0,1106635933
1007,356,5.0,1106635915
1007,380,3.0,1106635937
1007,466,5.0,1106635532
1007,480,5.0,1106635917
1007,587,2.0,1106635714
1007,588,3.0,1106635971
1007,589,2.5,1106635940
1007,592,3.0,1106635922
1007,593,5.0,1106635912
1007,595,3.5,1106712636
1007,648,4.0,1106635981
1007,750,4.0,1106636810
1007,780,4.5,1106635943
1007,920,3.0,1106635685
1007,924,4.0,1106712615
1007,1101,4.0,1106635502
1007,1183,1.5,1106712613
1007,1196,4.0,1106635996
1007,1208,4.0,1106635462
1007,1210,4.0,1106635965
1007,1219,5.0,1106635496
1007,1220,4.5,1106635464
1007,1240,5.0,1106712575
1007,1246,1.5,1106635678
1007,1270,5.0,1106635681
1007,1517,3.5,1106635489
1007,1584,5.0,1106635423
1007,1610,4.0,1106635429
1007,1617,3.0,1107127060
1007,1682,3.0,1106635653
1007,1784,0.5,1106635416
1007,1917,4.0,1106635484
1007,1923,1.5,1106635444
1007,1954,4.5,1106635657
1007,2019,5.0,1106713565
1007,2324,2.0,1106712559
1007,2353,3.5,1106635625
1007,2529,5.0,1106635640
1007,2628,1.5,1106712553
1007,2640,3.0,1106635540
1007,2671,4.5,1113542732
1007,2683,2.0,1106635420
1007,2688,2.5,1106713072
1007,2701,1.5,1106713076
1007,2717,3.5,1106713081
1007,2762,4.5,1106635648
1007,2858,4.0,1106712546
1007,3114,4.5,1106635500
1007,3354,1.5,1106713005
1007,3408,4.5,1106712549
1007,3578,1.5,1106636534
1007,3623,1.0,1106712541
1007,3793,3.5,1106635630
1007,3869,5.0,1106635733
1007,3916,4.0,1106636596
1007,3977,2.5,1106635635
1007,3994,3.0,1161738301
1007,4018,4.0,1106712913
1007,4223,2.0,1106635742
1007,4246,2.0,1110855253
1007,4306,4.0,1106635524
1007,4310,0.5,1107127033
1007,4370,4.5,1106712869
1007,4643,1.0,1106635749
1007,4700,1.5,1109746591
1007,4844,1.5,1161738352
1007,4874,3.0,1106635738
1007,4886,4.0,1106636531
1007,4896,4.0,1106636718
1007,4963,4.0,1106636702
1007,4993,4.5,1106636589
1007,4995,4.5,1106636610
1007,5218,3.5,1106712866
1007,5349,3.5,1106636606
1007,5378,0.5,1106635735
1007,5445,4.0,1106636707
1007,5459,3.0,1106712820
1007,5464,3.0,1106636612
1007,5502,1.5,1106635745
1007,5618,5.0,1106713586
1007,5816,4.5,1106635705
1007,5952,4.5,1106636527
1007,5989,4.0,1106636600
1007,5991,4.5,1106712818
1007,6333,4.0,1106636516
1007,6365,4.0,1106712831
1007,6534,0.5,1157949714
1007,6539,4.5,1106636584
1007,6863,4.5,1106712827
1007,6934,2.0,1106712812
1007,7143,4.5,1106636579
1007,7153,4.0,1106636520
1007,7155,3.0,1173051472
1007,7445,4.0,1107473963
1007,8207,4.5,1106713442
1007,8360,3.5,1106636782
1007,8368,2.5,1106636592
1007,8373,2.0,1108602792
1007,8528,4.5,1106636844
1007,8636,4.5,1106636511
1007,8665,3.5,1108602755
1007,8666,1.0,1106779625
1007,8783,1.0,1161738306
1007,8798,4.5,1106636602
1007,8808,1.5,1109746594
1007,8865,1.0,1106713549
1007,8870,3.5,1118025961
1007,8907,1.0,1110757877
1007,8908,4.5,1122333561
1007,8949,4.0,1110757890
1007,8957,4.0,1106636098
1007,8958,3.5,1110173697
1007,8961,4.0,1106636064
1007,8965,1.0,1106636095
1007,8970,2.5,1106636069
1007,8972,2.5,1111552650
1007,8984,4.0,1106636101
1007,27741,3.0,1107474020
1007,30812,3.5,1113353083
1007,30816,2.0,1107127004
1007,31878,3.5,1118025982
1007,32029,2.0,1118025946
1007,32031,1.5,1122940686
1007,32296,2.0,1118026013
1007,32587,3.5,1128486479
1007,33162,3.5,1116550784
1007,33493,1.0,1121041079
1007,33794,2.0,1121041002
1007,33836,1.0,1125442102
1007,34048,3.0,1121041015
1007,34319,4.5,1122333538
1007,37741,3.5,1162163504
1007,38388,3.5,1149548381
1007,42002,4.5,1144806100
1007,45499,4.0,1157949636
1007,45517,4.5,1157066190
